Order_id,Order_date,Order_Priority,Order_Quantity,Sales,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000023574,2022-7-1,Not Specified,44,2693.33,Regular Air,5.76,100000000000002048,10000000000000004324
1000023575,2021-8-1,Medium,43,912.23,Delivery Truck,46.59,100000000000002049,10000000000000004325
1000023576,2024-2-1,Medium,3,153.85,Regular Air,19.99,100000000000002050,10000000000000004326
1000023577,2026-2-1,Medium,13,175.55,Regular Air,0.49,100000000000002051,10000000000000004327
1000023578,2024-2-1,Medium,16,161.54,Regular Air,6.65,100000000000002052,10000000000000004328
1000023579,2022-7-1,Critical,10,3000.10,Delivery Truck,60.2,100000000000002053,10000000000000004329
1000023580,2023-8-1,Critical,26,5750.58,Delivery Truck,43.57,100000000000002054,10000000000000004330
1000023581,2022-2-1,Low,6,50.09,Delivery Truck,30,100000000000002055,10000000000000004331
1000023582,2021-1-1,Not Specified,3,16.58,Regular Air,0.7,100000000000002056,10000000000000004332
1000023583,2022-9-1,Critical,32,6335.38,Regular Air,2.04,100000000000002057,10000000000000004333
1000023584,2021-10-1,Not Specified,17,1071.77,Regular Air,7.28,100000000000002058,10000000000000004334
1000023585,2024-5-1,Not Specified,7,834.00,Regular Air,4.99,100000000000002059,10000000000000004335
1000023586,2026-1-1,High,39,83.10,Regular Air,19.99,100000000000002060,10000000000000004336
1000023587,2024-10-1,High,32,8663.73,Regular Air,5.01,100000000000002061,10000000000000004337
1000023588,2024-4-1,Critical,15,338.34,Express Air,2.64,100000000000002062,10000000000000004338
1000023589,2022-7-1,Not Specified,36,2785.81,Regular Air,6.05,100000000000002063,10000000000000004339
1000023590,2026-3-1,Low,33,252.00,Regular Air,7.09,100000000000002064,10000000000000004340
1000023591,2023-7-1,Low,20,1957.77,Regular Air,0.5,100000000000002065,10000000000000004341
1000023592,2025-9-1,Not Specified,29,5285.51,Regular Air,7.77,100000000000002066,10000000000000004342
1000023593,2021-10-1,Not Specified,31,1007.49,Regular Air,10.68,100000000000002067,10000000000000004343
1000023594,2021-10-1,Medium,4,1026.06,Regular Air,0.5,100000000000002068,10000000000000004344
1000023595,2025-2-1,Critical,12,210.02,Express Air,3.99,100000000000002069,10000000000000004345
1000023596,2024-5-1,High,17,836.36,Express Air,5.97,100000000000002070,10000000000000004346
1000023597,2022-2-1,Not Specified,37,44.18,Regular Air,4.95,100000000000002071,10000000000000004347
1000023598,2025-3-1,Not Specified,6,268.00,Regular Air,4.99,100000000000002072,10000000000000004348
1000023599,2023-1-1,Medium,44,111.51,Regular Air,1.49,100000000000002073,10000000000000004349
1000023600,2025-9-1,Medium,37,4969.37,Regular Air,0.7,100000000000002074,10000000000000004350
1000023601,2022-7-1,Low,49,2769.27,Express Air,6.14,100000000000002075,10000000000000004351
1000023602,2024-8-1,Low,17,4619.88,Regular Air,5.81,100000000000002076,10000000000000004352
1000023603,2023-1-1,Low,7,113.55,Regular Air,4.2,100000000000002077,10000000000000004353
1000023604,2022-1-1,High,31,210283.07,Regular Air,9.45,100000000000002078,10000000000000004354
1000023605,2025-1-1,Medium,5,164.29,Regular Air,0.99,100000000000002079,10000000000000004355
1000023606,2021-2-1,Critical,9,34.66,Regular Air,6.98,100000000000002080,10000000000000004356
1000023607,2022-7-1,Medium,38,15532.41,Regular Air,15.09,100000000000002081,10000000000000004357
1000023608,2026-3-1,Critical,24,256.86,Regular Air,0.49,100000000000002082,10000000000000004358
1000023609,2026-3-1,Low,30,249.21,Regular Air,9.37,100000000000002083,10000000000000004359
1000023610,2022-7-1,Low,32,12932.73,Delivery Truck,110.2,100000000000002084,10000000000000004360
1000023611,2023-10-1,High,31,24583.19,Regular Air,3.85,100000000000002085,10000000000000004361
1000023612,2024-8-1,High,26,4013.90,Regular Air,0.5,100000000000002086,10000000000000004362
1000023613,2025-3-1,Not Specified,16,262.21,Regular Air,3.3,100000000000002087,10000000000000004363
1000023614,2026-3-1,Critical,5,245.31,Delivery Truck,17.86,100000000000002088,10000000000000004364
1000023615,2021-11-1,Low,28,592.81,Regular Air,1.99,100000000000002089,10000000000000004365
1000023616,2026-4-1,Medium,28,314.07,Regular Air,6.66,100000000000002090,10000000000000004366
1000023617,2026-3-1,Low,3,236.28,Delivery Truck,69.55,100000000000002091,10000000000000004367
1000023618,2026-5-1,Medium,40,360.22,Delivery Truck,30,100000000000002092,10000000000000004368
1000023619,2026-3-1,High,8,258.95,Regular Air,11.51,100000000000002093,10000000000000004369
1000023620,2026-3-1,Critical,20,241.01,Regular Air,1.99,100000000000002094,10000000000000004370
1000023621,2021-7-1,Medium,46,1302.07,Delivery Truck,14.7,100000000000002095,10000000000000004371
1000023622,2025-1-1,Medium,31,162.87,Regular Air,13.88,100000000000002096,10000000000000004372
1000023623,2024-1-1,Medium,3,149.01,Regular Air,8.34,100000000000002097,10000000000000004373
1000023624,2023-10-1,Medium,24,19472.76,Regular Air,69,100000000000002098,10000000000000004374
1000023625,2022-7-1,Low,46,12625.02,Delivery Truck,26,100000000000002099,10000000000000004375
1000023626,2025-3-1,Low,7,267.82,Regular Air,35,100000000000002100,10000000000000004376
1000023627,2022-7-1,Low,21,10584.31,Delivery Truck,85.63,100000000000002101,10000000000000004377
1000023628,2026-1-1,Not Specified,6,66.26,Regular Air,6.5,100000000000002102,10000000000000004378
1000023629,2021-10-1,Not Specified,36,1053.08,Regular Air,35,100000000000002103,10000000000000004379
1000023630,2024-11-1,Low,31,2285.25,Regular Air,2.58,100000000000002104,10000000000000004380
1000023631,2025-6-1,Not Specified,48,1231.36,Regular Air,5.92,100000000000002105,10000000000000004381
1000023632,2026-1-1,Low,16,73.77,Regular Air,24.49,100000000000002106,10000000000000004382
1000023633,2024-3-1,Low,36,29687.95,Regular Air,6.6,100000000000002107,10000000000000004383
1000023634,2021-6-1,Low,39,2248.89,Regular Air,4.1,100000000000002108,10000000000000004384
1000023635,2021-2-1,Not Specified,3,29.23,Regular Air,13.99,100000000000002109,10000000000000004385
1000023636,2022-7-1,Not Specified,34,2927.64,Express Air,5.14,100000000000002110,10000000000000004386
1000023637,2023-1-1,Medium,5,98.82,Regular Air,4,100000000000002111,10000000000000004387
1000023638,2025-4-1,Medium,37,706.34,Regular Air,0.95,100000000000002112,10000000000000004388
1000023639,2022-6-1,Medium,37,1634.53,Regular Air,35,100000000000002113,10000000000000004389
1000023640,2022-2-1,Medium,11,57.35,Regular Air,39.61,100000000000002114,10000000000000004390
1000023641,2022-11-1,Medium,35,1788.28,Express Air,5,100000000000002115,10000000000000004391
1000023642,2024-1-1,Critical,3,143.61,Regular Air,1.25,100000000000002116,10000000000000004392
1000023643,2024-11-1,Low,50,2327.30,Regular Air,3.05,100000000000002117,10000000000000004393
1000023644,2022-2-1,Low,22,49.62,Regular Air,0.71,100000000000002118,10000000000000004394
1000023645,2024-1-1,Critical,8,131.95,Delivery Truck,51.94,100000000000002119,10000000000000004395
1000023646,2025-2-1,Critical,34,192.98,Regular Air,35,100000000000002120,10000000000000004396
1000023647,2022-2-1,Critical,16,50.46,Regular Air,8.99,100000000000002121,10000000000000004397
1000023648,2024-9-1,Low,37,6960.15,Regular Air,4.5,100000000000002122,10000000000000004398
1000023649,2022-9-1,Low,48,6447.56,Regular Air,24.49,100000000000002123,10000000000000004399
1000023650,2021-9-1,Low,11,606.57,Express Air,2.97,100000000000002124,10000000000000004400
1000023651,2026-1-1,High,9,75.11,Regular Air,7.37,100000000000002125,10000000000000004401
1000023652,2021-2-1,Medium,1,28.24,Regular Air,2.01,100000000000002126,10000000000000004402
1000023653,2022-11-1,Not Specified,23,1884.48,Regular Air,5.6,100000000000002127,10000000000000004403
1000023654,2021-12-1,Not Specified,5,477.36,Express Air,4.98,100000000000002128,10000000000000004404
1000023655,2025-5-1,Not Specified,36,555.60,Regular Air,7.72,100000000000002129,10000000000000004405
1000023656,2022-2-1,Medium,5,47.53,Regular Air,1.39,100000000000002130,10000000000000004406
1000023657,2025-4-1,High,33,690.71,Regular Air,0.7,100000000000002131,10000000000000004407
1000023658,2024-1-1,Medium,1,140.81,Regular Air,12.98,100000000000002132,10000000000000004408
1000023659,2024-1-1,Medium,36,135.24,Regular Air,0.8,100000000000002133,10000000000000004409
1000023660,2025-2-1,Low,30,188.47,Regular Air,19.99,100000000000002134,10000000000000004410
1000023661,2023-1-1,Low,42,107.27,Regular Air,8.99,100000000000002135,10000000000000004411
1000023662,2023-12-1,Critical,38,407.19,Express Air,69,100000000000002136,10000000000000004412
1000023663,2021-8-1,High,26,913.21,Regular Air,17.48,100000000000002137,10000000000000004413
1000023664,2021-2-1,Not Specified,1,24.42,Regular Air,19.99,100000000000002138,10000000000000004414
1000023665,2021-12-1,Medium,36,476.71,Express Air,19.99,100000000000002139,10000000000000004415
1000023666,2023-6-1,Low,7,667.16,Express Air,24.49,100000000000002140,10000000000000004416
1000023667,2023-12-1,Medium,28,411.89,Regular Air,19.99,100000000000002141,10000000000000004417
1000023668,2022-7-1,Medium,39,10489.36,Delivery Truck,49,100000000000002142,10000000000000004418
1000023669,2024-1-1,Medium,10,139.45,Delivery Truck,26.74,100000000000002143,10000000000000004419
1000023670,2022-7-1,Medium,48,10705.51,Regular Air,1.56,100000000000002144,10000000000000004420
1000023671,2022-1-1,Not Specified,23,38.78,Regular Air,4,100000000000002145,10000000000000004421
1000023672,2023-11-1,Not Specified,19,3529.07,Regular Air,6.64,100000000000002146,10000000000000004422
1000023673,2023-1-1,Critical,7,97.61,Delivery Truck,19.19,100000000000002147,10000000000000004423
1000023674,2022-7-1,Low,26,2744.50,Express Air,6.96,100000000000002148,10000000000000004424
1000023675,2022-2-1,Medium,25,50.83,Regular Air,8.51,100000000000002149,10000000000000004425
1000023676,2022-11-1,High,50,1891.23,Regular Air,11.17,100000000000002150,10000000000000004426
1000023677,2022-10-1,Low,31,551.28,Express Air,8.99,100000000000002151,10000000000000004427
1000023678,2025-4-1,Low,38,680.62,Regular Air,35,100000000000002152,10000000000000004428
1000023679,2021-10-1,Low,41,1007.69,Express Air,3.99,100000000000002153,10000000000000004429
1000023680,2025-7-1,Low,13,2654.14,Regular Air,9.45,100000000000002154,10000000000000004430
1000023681,2021-6-1,Low,31,2220.62,Regular Air,8.78,100000000000002155,10000000000000004431
1000023682,2021-3-1,High,24,127.40,Delivery Truck,15.68,100000000000002156,10000000000000004432
1000023683,2025-3-1,High,18,263.49,Regular Air,6.65,100000000000002157,10000000000000004433
1000023684,2023-11-1,Critical,19,3447.61,Regular Air,8.99,100000000000002158,10000000000000004434
1000023685,2025-11-1,High,20,3231.22,Regular Air,4,100000000000002159,10000000000000004435
1000023686,2026-11-1,High,34,1753.72,Regular Air,10.17,100000000000002160,10000000000000004436
1000023687,2023-6-1,High,46,662.73,Regular Air,8.54,100000000000002161,10000000000000004437
1000023688,2025-2-1,Not Specified,17,187.29,Regular Air,69,100000000000002162,10000000000000004438
1000023689,2026-1-1,Critical,31,91.04,Regular Air,2.35,100000000000002163,10000000000000004439
1000023690,2026-2-1,Low,35,178.78,Delivery Truck,14.19,100000000000002164,10000000000000004440
1000023691,2021-2-1,Low,13,33.64,Regular Air,4,100000000000002165,10000000000000004441
1000023692,2022-1-1,Not Specified,6,43.02,Regular Air,4.95,100000000000002166,10000000000000004442
1000023693,2022-7-1,Not Specified,50,9948.13,Regular Air,3.05,100000000000002167,10000000000000004443
1000023694,2025-3-1,Critical,33,272.42,Regular Air,0.99,100000000000002168,10000000000000004444
1000023695,2025-5-1,Critical,31,557.18,Regular Air,7.94,100000000000002169,10000000000000004445
1000023696,2023-8-1,Medium,36,1442.19,Express Air,8.99,100000000000002170,10000000000000004446
1000023697,2024-8-1,Low,46,4478.35,Express Air,19.51,100000000000002171,10000000000000004447
1000023698,2026-7-1,Low,20,755.40,Express Air,8.94,100000000000002172,10000000000000004448
1000023699,2025-4-1,Medium,37,736.82,Regular Air,4.95,100000000000002173,10000000000000004449
1000023700,2025-2-1,Critical,43,200.45,Regular Air,1.49,100000000000002174,10000000000000004450
1000023701,2021-2-1,High,3,32.52,Express Air,5.72,100000000000002175,10000000000000004451
1000023702,2022-7-1,Not Specified,28,10441.41,Regular Air,15.09,100000000000002176,10000000000000004452
1000023703,2026-1-1,Medium,6,82.15,Regular Air,5.76,100000000000002177,10000000000000004453
1000023704,2024-9-1,Medium,13,6732.15,Regular Air,7.69,100000000000002178,10000000000000004454
1000023705,2022-11-1,Medium,23,1817.04,Regular Air,1.39,100000000000002179,10000000000000004455
1000023706,2022-10-1,Medium,48,525.01,Regular Air,8.08,100000000000002180,10000000000000004456
1000023707,2022-10-1,High,10,527.80,Regular Air,0.7,100000000000002181,10000000000000004457
1000023708,2023-2-1,High,31,215.06,Regular Air,12.39,100000000000002182,10000000000000004458
1000023709,2022-1-1,Medium,9,38.08,Express Air,7.78,100000000000002183,10000000000000004459
1000023710,2022-7-1,Medium,6,2952.38,Regular Air,6.68,100000000000002184,10000000000000004460
1000023711,2022-2-1,Medium,10,58.16,Regular Air,2.36,100000000000002185,10000000000000004461
1000023712,2026-3-1,Medium,43,238.67,Regular Air,2.56,100000000000002186,10000000000000004462
1000023713,2021-9-1,Not Specified,28,613.48,Regular Air,8.65,100000000000002187,10000000000000004463
1000023714,2025-1-1,Not Specified,22,164.19,Regular Air,5.08,100000000000002188,10000000000000004464
1000023715,2021-12-1,Not Specified,16,478.15,Regular Air,5.26,100000000000002189,10000000000000004465
1000023716,2024-3-1,Not Specified,27,278.31,Regular Air,2.85,100000000000002190,10000000000000004466
1000023717,2023-12-1,Critical,3,389.72,Regular Air,4,100000000000002191,10000000000000004467
1000023718,2026-2-1,Low,9,180.20,Regular Air,0.91,100000000000002192,10000000000000004468
1000023719,2023-9-1,Critical,24,1205.03,Express Air,8.33,100000000000002193,10000000000000004469
1000023720,2024-5-1,Low,39,786.46,Delivery Truck,64.59,100000000000002194,10000000000000004470
1000023721,2023-8-1,Low,33,1336.07,Regular Air,6.89,100000000000002195,10000000000000004471
1000023722,2025-9-1,Critical,15,5020.03,Regular Air,7.18,100000000000002196,10000000000000004472
1000023723,2023-7-1,Critical,42,2081.01,Regular Air,4.95,100000000000002197,10000000000000004473
1000023724,2023-8-1,Not Specified,29,5882.94,Regular Air,9.92,100000000000002198,10000000000000004474
1000023725,2024-1-1,Not Specified,24,146.79,Regular Air,2.5,100000000000002199,10000000000000004475
1000023726,2026-1-1,Critical,2,76.17,Regular Air,5.01,100000000000002200,10000000000000004476
1000023727,2026-2-1,High,42,178.38,Regular Air,5.63,100000000000002201,10000000000000004477
1000023728,2023-10-1,High,47,23490.93,Regular Air,5.92,100000000000002202,10000000000000004478
1000023729,2021-10-1,Critical,21,1031.85,Regular Air,8.08,100000000000002203,10000000000000004479
1000023730,2021-8-1,Not Specified,24,915.62,Express Air,6.13,100000000000002204,10000000000000004480
1000023731,2024-11-1,High,9,2440.43,Regular Air,5.16,100000000000002205,10000000000000004481
1000023732,2021-12-1,High,4,489.46,Delivery Truck,15.68,100000000000002206,10000000000000004482
1000023733,2021-10-1,Critical,41,1026.03,Regular Air,6.26,100000000000002207,10000000000000004483
1000023734,2024-11-1,Critical,36,465.97,Regular Air,0.78,100000000000002208,10000000000000004484
1000023735,2024-11-1,Critical,2,2444.09,Delivery Truck,29.21,100000000000002209,10000000000000004485
1000023736,2022-9-1,Not Specified,24,6115.47,Regular Air,2.39,100000000000002210,10000000000000004486
1000023737,2021-3-1,Not Specified,34,130.02,Regular Air,8.23,100000000000002211,10000000000000004487
1000023738,2023-8-1,Medium,6,1348.48,Regular Air,2.06,100000000000002212,10000000000000004488
1000023739,2022-2-1,Medium,9,44.08,Regular Air,5.92,100000000000002213,10000000000000004489
1000023740,2024-8-1,Medium,41,4566.48,Regular Air,8.99,100000000000002214,10000000000000004490
1000023741,2026-7-1,Not Specified,50,760.25,Delivery Truck,39.25,100000000000002215,10000000000000004491
1000023742,2021-11-1,Not Specified,35,585.80,Regular Air,0.5,100000000000002216,10000000000000004492
1000023743,2021-4-1,Not Specified,36,289.90,Regular Air,0.5,100000000000002217,10000000000000004493
1000023744,2021-3-1,Not Specified,19,125.37,Regular Air,2.99,100000000000002218,10000000000000004494
1000023745,2025-2-1,Critical,23,193.63,Regular Air,5.72,100000000000002219,10000000000000004495
1000023746,2022-11-1,Critical,43,1902.10,Regular Air,7.18,100000000000002220,10000000000000004496
