Order ID,Order_date,Order_Priority,Forecast Order Quantity,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000051823,2022-2-1,Critical,125,Regular Air,0.99,100000000000001560,10000000000000002223
1000051824,2024-5-1,High,60,Regular Air,1.99,100000000000001561,10000000000000002224
1000051825,2025-8-1,High,120,Regular Air,3.3,100000000000001562,10000000000000002225
1000051826,2024-8-1,High,105,Regular Air,5.15,100000000000001563,10000000000000002226
1000051827,2026-3-1,Medium,95,Regular Air,8.4,100000000000001564,10000000000000002227
1000051828,2025-9-1,Medium,125,Regular Air,0.86,100000000000001565,10000000000000002228
1000051829,2024-3-1,Medium,95,Delivery Truck,29.1,100000000000001566,10000000000000002229
1000051830,2023-1-1,Not Specified,55,Regular Air,1.49,100000000000001567,10000000000000002230
1000051831,2022-7-1,Not Specified,50,Regular Air,7.49,100000000000001568,10000000000000002231
1000051832,2023-12-1,Medium,55,Regular Air,2,100000000000001569,10000000000000002232
1000051833,2025-9-1,Low,125,Regular Air,8.19,100000000000001570,10000000000000002233
1000051834,2023-12-1,Not Specified,55,Regular Air,6.96,100000000000001571,10000000000000002234
1000051835,2023-2-1,Low,30,Delivery Truck,35.84,100000000000001572,10000000000000002235
1000051836,2025-4-1,Not Specified,55,Regular Air,5.36,100000000000001573,10000000000000002236
1000051837,2022-7-1,High,50,Delivery Truck,58.95,100000000000001574,10000000000000002237
1000051838,2021-1-1,High,25,Regular Air,0.88,100000000000001575,10000000000000002238
1000051839,2022-7-1,High,50,Regular Air,0.94,100000000000001576,10000000000000002239
1000051840,2025-6-1,High,15,Regular Air,3,100000000000001577,10000000000000002240
1000051841,2022-7-1,Critical,50,Regular Air,6.81,100000000000001578,10000000000000002241
1000051842,2023-10-1,Critical,90,Delivery Truck,17.86,100000000000001579,10000000000000002242
1000051843,2022-7-1,Critical,50,Express Air,1.43,100000000000001580,10000000000000002243
1000051844,2022-7-1,Medium,50,Express Air,19.99,100000000000001581,10000000000000002244
1000051845,2023-12-1,Not Specified,55,Regular Air,1.3,100000000000001582,10000000000000002245
1000051846,2022-11-1,Not Specified,115,Regular Air,8.74,100000000000001583,10000000000000002246
1000051847,2023-8-1,High,95,Regular Air,5.53,100000000000001584,10000000000000002247
1000051848,2026-1-1,Medium,5,Regular Air,6.47,100000000000001585,10000000000000002248
1000051849,2026-7-1,High,35,Regular Air,7.07,100000000000001586,10000000000000002249
1000051850,2023-4-1,Medium,5,Regular Air,10.78,100000000000001587,10000000000000002250
1000051851,2026-4-1,Critical,65,Regular Air,0.5,100000000000001588,10000000000000002251
1000051852,2026-1-1,Critical,5,Regular Air,10.49,100000000000001589,10000000000000002252
1000051853,2022-7-1,High,50,Regular Air,10.17,100000000000001590,10000000000000002253
1000051854,2026-1-1,High,5,Delivery Truck,33.6,100000000000001591,10000000000000002254
1000051855,2022-3-1,Low,30,Regular Air,12.65,100000000000001592,10000000000000002255
1000051856,2024-2-1,High,55,Regular Air,5.41,100000000000001593,10000000000000002256
1000051857,2022-7-1,High,50,Regular Air,5.81,100000000000001594,10000000000000002257
1000051858,2026-1-1,High,5,Delivery Truck,51.94,100000000000001595,10000000000000002258
1000051859,2021-3-1,High,65,Regular Air,5,100000000000001596,10000000000000002259
1000051860,2022-7-1,Medium,50,Regular Air,0.5,100000000000001597,10000000000000002260
1000051861,2026-5-1,Low,60,Delivery Truck,23.76,100000000000001598,10000000000000002261
1000051862,2023-2-1,Low,30,Express Air,0.83,100000000000001599,10000000000000002262
1000051863,2024-2-1,Low,55,Regular Air,3.5,100000000000001600,10000000000000002263
1000051864,2023-3-1,Low,40,Regular Air,8.29,100000000000001601,10000000000000002264
1000051865,2025-11-1,Low,40,Regular Air,19.99,100000000000001602,10000000000000002265
1000051866,2025-2-1,Low,80,Regular Air,12.23,100000000000001603,10000000000000002266
1000051867,2026-6-1,High,25,Regular Air,0.88,100000000000001604,10000000000000002267
1000051868,2023-8-1,Low,95,Regular Air,19.99,100000000000001605,10000000000000002268
1000051869,2022-7-1,Medium,50,Regular Air,0.81,100000000000001606,10000000000000002269
1000051870,2024-9-1,Medium,85,Regular Air,1.25,100000000000001607,10000000000000002270
1000051871,2023-1-1,Not Specified,55,Express Air,7.78,100000000000001608,10000000000000002271
1000051872,2025-4-1,Medium,55,Regular Air,1.99,100000000000001609,10000000000000002272
1000051873,2023-12-1,Medium,55,Regular Air,6.5,100000000000001610,10000000000000002273
1000051874,2021-8-1,Medium,40,Express Air,7.58,100000000000001611,10000000000000002274
1000051875,2024-1-1,Not Specified,10,Regular Air,6.89,100000000000001612,10000000000000002275
1000051876,2022-8-1,Not Specified,120,Regular Air,8.4,100000000000001613,10000000000000002276
1000051877,2021-1-1,Not Specified,25,Regular Air,10.29,100000000000001614,10000000000000002277
1000051878,2025-11-1,Not Specified,40,Regular Air,8.08,100000000000001615,10000000000000002278
1000051879,2024-5-1,Low,60,Regular Air,35,100000000000001616,10000000000000002279
1000051880,2023-1-1,High,55,Regular Air,19.99,100000000000001617,10000000000000002280
1000051881,2022-6-1,High,30,Express Air,3.61,100000000000001618,10000000000000002281
1000051882,2021-1-1,Medium,25,Regular Air,2.83,100000000000001619,10000000000000002282
1000051883,2023-11-1,Medium,85,Regular Air,0.7,100000000000001620,10000000000000002283
1000051884,2021-10-1,Not Specified,50,Regular Air,5.6,100000000000001621,10000000000000002284
1000051885,2025-12-1,Low,55,Regular Air,3.62,100000000000001622,10000000000000002285
1000051886,2026-3-1,Not Specified,95,Regular Air,12.62,100000000000001623,10000000000000002286
1000051887,2026-11-1,Low,140,Regular Air,5.49,100000000000001624,10000000000000002287
1000051888,2023-9-1,Critical,85,Regular Air,11.54,100000000000001625,10000000000000002288
1000051889,2024-1-1,Critical,10,Regular Air,21.21,100000000000001626,10000000000000002289
1000051890,2022-4-1,Critical,85,Delivery Truck,17.85,100000000000001627,10000000000000002290
1000051891,2023-1-1,Critical,55,Regular Air,3.63,100000000000001628,10000000000000002291
1000051892,2022-10-1,Critical,70,Regular Air,6.72,100000000000001629,10000000000000002292
1000051893,2024-1-1,High,10,Regular Air,2.99,100000000000001630,10000000000000002293
1000051894,2022-7-1,High,50,Regular Air,19.99,100000000000001631,10000000000000002294
1000051895,2024-11-1,Not Specified,15,Regular Air,4.86,100000000000001632,10000000000000002295
1000051896,2024-1-1,Medium,10,Regular Air,10.75,100000000000001633,10000000000000002296
1000051897,2026-1-1,Medium,5,Regular Air,7.51,100000000000001634,10000000000000002297
1000051898,2024-1-1,High,10,Regular Air,5.99,100000000000001635,10000000000000002298
1000051899,2026-1-1,Low,5,Regular Air,1.3,100000000000001636,10000000000000002299
1000051900,2023-2-1,Low,30,Express Air,10.78,100000000000001637,10000000000000002300
1000051901,2025-4-1,High,55,Regular Air,2.5,100000000000001638,10000000000000002301
1000051902,2022-7-1,High,50,Regular Air,5.3,100000000000001639,10000000000000002302
1000051903,2025-2-1,High,80,Regular Air,4.92,100000000000001640,10000000000000002303
1000051904,2023-1-1,Medium,55,Regular Air,1.39,100000000000001641,10000000000000002304
1000051905,2025-12-1,Medium,55,Regular Air,19.99,100000000000001642,10000000000000002305
1000051906,2024-10-1,Critical,80,Regular Air,4.72,100000000000001643,10000000000000002306
1000051907,2022-1-1,Not Specified,80,Regular Air,4,100000000000001644,10000000000000002307
1000051908,2021-10-1,Not Specified,50,Regular Air,6.72,100000000000001645,10000000000000002308
1000051909,2025-4-1,Low,55,Delivery Truck,110.2,100000000000001646,10000000000000002309
1000051910,2025-4-1,Low,55,Regular Air,0.7,100000000000001647,10000000000000002310
1000051911,2023-1-1,Medium,55,Delivery Truck,44.55,100000000000001648,10000000000000002311
1000051912,2025-10-1,Medium,50,Express Air,24.49,100000000000001649,10000000000000002312
1000051913,2023-12-1,Critical,55,Regular Air,6.26,100000000000001650,10000000000000002313
1000051914,2022-10-1,Critical,70,Regular Air,5.26,100000000000001651,10000000000000002314
1000051915,2024-3-1,Not Specified,95,Delivery Truck,14,100000000000001652,10000000000000002315
1000051916,2021-7-1,Not Specified,40,Regular Air,9.68,100000000000001653,10000000000000002316
1000051917,2025-9-1,Medium,125,Regular Air,6.98,100000000000001654,10000000000000002317
1000051918,2022-2-1,Medium,125,Regular Air,34.2,100000000000001655,10000000000000002318
1000051919,2025-4-1,Critical,55,Delivery Truck,17.85,100000000000001656,10000000000000002319
1000051920,2023-8-1,High,80,Regular Air,19.99,100000000000001657,10000000000000002320
1000051921,2021-3-1,Medium,65,Express Air,6.93,100000000000001658,10000000000000002321
1000051922,2022-10-1,Low,70,Delivery Truck,30,100000000000001659,10000000000000002322
1000051923,2023-7-1,Medium,35,Regular Air,35,100000000000001660,10000000000000002323
1000051924,2021-10-1,Medium,50,Express Air,0.99,100000000000001661,10000000000000002324
1000051925,2021-2-1,Low,50,Regular Air,2,100000000000001662,10000000000000002325
1000051926,2022-2-1,Low,125,Regular Air,6.6,100000000000001663,10000000000000002326
1000051927,2023-8-1,Not Specified,80,Regular Air,6.27,100000000000001664,10000000000000002327
1000051928,2026-1-1,Not Specified,5,Regular Air,14.39,100000000000001665,10000000000000002328
1000051929,2025-4-1,Not Specified,55,Regular Air,5,100000000000001666,10000000000000002329
1000051930,2023-6-1,Low,60,Regular Air,5.33,100000000000001667,10000000000000002330
1000051931,2023-8-1,Medium,80,Regular Air,4.86,100000000000001668,10000000000000002331
1000051932,2025-1-1,Low,110,Regular Air,35,100000000000001669,10000000000000002332
1000051933,2026-11-1,High,140,Delivery Truck,26.74,100000000000001670,10000000000000002333
1000051934,2021-2-1,High,50,Regular Air,7.12,100000000000001671,10000000000000002334
1000051935,2023-1-1,Medium,55,Regular Air,1.99,100000000000001672,10000000000000002335
1000051936,2024-1-1,Medium,10,Regular Air,1.99,100000000000001673,10000000000000002336
1000051937,2026-1-1,Not Specified,5,Regular Air,8.99,100000000000001674,10000000000000002337
1000051938,2021-11-1,Low,130,Regular Air,0.49,100000000000001675,10000000000000002338
1000051939,2022-11-1,Low,115,Regular Air,4.2,100000000000001676,10000000000000002339
1000051940,2023-1-1,Not Specified,55,Regular Air,0.99,100000000000001677,10000000000000002340
1000051941,2024-10-1,Low,80,Delivery Truck,26.53,100000000000001678,10000000000000002341
1000051942,2023-7-1,High,35,Regular Air,5.4,100000000000001679,10000000000000002342
1000051943,2023-8-1,High,95,Regular Air,4.79,100000000000001680,10000000000000002343
1000051944,2025-7-1,Not Specified,95,Regular Air,10.13,100000000000001681,10000000000000002344
1000051945,2021-2-1,Not Specified,50,Regular Air,5.21,100000000000001682,10000000000000002345
1000051946,2021-12-1,High,60,Regular Air,19.99,100000000000001683,10000000000000002346
1000051947,2023-11-1,Medium,85,Regular Air,3.99,100000000000001684,10000000000000002347
1000051948,2021-10-1,High,50,Delivery Truck,40.19,100000000000001685,10000000000000002348
1000051949,2025-8-1,High,120,Regular Air,4.2,100000000000001686,10000000000000002349
1000051950,2025-2-1,High,80,Delivery Truck,69.3,100000000000001687,10000000000000002350
1000051951,2026-1-1,Low,5,Regular Air,5.81,100000000000001688,10000000000000002351
1000051952,2023-11-1,Not Specified,85,Regular Air,1.99,100000000000001689,10000000000000002352
1000051953,2023-6-1,Critical,60,Delivery Truck,74.35,100000000000001690,10000000000000002353
1000051954,2024-1-1,Medium,10,Regular Air,0.8,100000000000001691,10000000000000002354
1000051955,2021-4-1,High,90,Regular Air,1.71,100000000000001692,10000000000000002355
1000051956,2022-7-1,High,50,Regular Air,8.74,100000000000001693,10000000000000002356
1000051957,2024-11-1,High,15,Express Air,0.71,100000000000001694,10000000000000002357
1000051958,2024-10-1,High,80,Regular Air,7.69,100000000000001695,10000000000000002358
1000051959,2026-2-1,Medium,10,Regular Air,4.32,100000000000001696,10000000000000002359
1000051960,2023-7-1,Medium,35,Regular Air,2.36,100000000000001697,10000000000000002360
1000051961,2026-1-1,Not Specified,5,Regular Air,15.01,100000000000001698,10000000000000002361
1000051962,2022-11-1,Not Specified,115,Regular Air,49,100000000000001699,10000000000000002362
1000051963,2023-1-1,Not Specified,55,Delivery Truck,64.73,100000000000001700,10000000000000002363
1000051964,2021-3-1,High,65,Regular Air,1.49,100000000000001701,10000000000000002364
1000051965,2026-6-1,Critical,25,Regular Air,1.99,100000000000001702,10000000000000002365
1000051966,2024-10-1,Critical,80,Regular Air,8.99,100000000000001703,10000000000000002366
1000051967,2026-2-1,Critical,10,Regular Air,8.08,100000000000001704,10000000000000002367
1000051968,2021-12-1,Low,60,Regular Air,0.99,100000000000001705,10000000000000002368
1000051969,2021-4-1,High,90,Regular Air,5.21,100000000000001706,10000000000000002369
1000051970,2024-4-1,High,20,Delivery Truck,58.64,100000000000001707,10000000000000002370
1000051971,2025-4-1,High,55,Regular Air,9.54,100000000000001708,10000000000000002371
1000051972,2024-8-1,High,105,Regular Air,3.98,100000000000001709,10000000000000002372
1000051973,2024-11-1,Not Specified,15,Regular Air,5.14,100000000000001710,10000000000000002373
1000051974,2023-7-1,Critical,35,Regular Air,12.98,100000000000001711,10000000000000002374
1000051975,2025-4-1,Low,55,Regular Air,1.63,100000000000001712,10000000000000002375
1000051976,2023-11-1,Critical,85,Regular Air,3.62,100000000000001713,10000000000000002376
1000051977,2022-2-1,Not Specified,125,Regular Air,4.9,100000000000001714,10000000000000002377
1000051978,2023-1-1,High,55,Regular Air,1.99,100000000000001715,10000000000000002378
1000051979,2021-2-1,High,50,Regular Air,14.45,100000000000001716,10000000000000002379
1000051980,2024-11-1,Low,15,Regular Air,5.81,100000000000001717,10000000000000002380
1000051981,2024-2-1,Critical,55,Regular Air,5.13,100000000000001718,10000000000000002381
1000051982,2026-7-1,Medium,35,Regular Air,0.5,100000000000001719,10000000000000002382
1000051983,2021-2-1,Medium,50,Express Air,0.76,100000000000001720,10000000000000002383
1000051984,2024-9-1,Low,55,Regular Air,5,100000000000001721,10000000000000002384
1000051985,2025-4-1,Low,55,Delivery Truck,69.64,100000000000001722,10000000000000002385
1000051986,2024-9-1,Low,60,Delivery Truck,41.91,100000000000001723,10000000000000002386
1000051987,2022-2-1,Low,125,Delivery Truck,29.7,100000000000001724,10000000000000002387
1000051988,2025-8-1,Low,120,Express Air,4.86,100000000000001725,10000000000000002388
1000051989,2021-10-1,Low,50,Express Air,0.7,100000000000001726,10000000000000002389
1000051990,2022-1-1,Low,80,Regular Air,1.49,100000000000001727,10000000000000002390
1000051991,2023-1-1,High,55,Regular Air,11.37,100000000000001728,10000000000000002391
1000051992,2023-8-1,High,80,Regular Air,2.06,100000000000001729,10000000000000002392
1000051993,2024-1-1,High,10,Regular Air,1.57,100000000000001730,10000000000000002393
1000051994,2026-2-1,Low,10,Express Air,8.55,100000000000001731,10000000000000002394
1000051995,2023-8-1,Not Specified,80,Regular Air,5.12,100000000000001732,10000000000000002395
1000051996,2022-1-1,Not Specified,80,Regular Air,5.21,100000000000001733,10000000000000002396
1000051997,2021-7-1,High,40,Delivery Truck,16.8,100000000000001734,10000000000000002397
1000051998,2024-8-1,Low,105,Regular Air,1.49,100000000000001735,10000000000000002398
1000051999,2025-10-1,Low,50,Regular Air,11.52,100000000000001736,10000000000000002399
1000052000,2022-7-1,Medium,50,Express Air,5.99,100000000000001737,10000000000000002400
1000052001,2025-4-1,Medium,55,Regular Air,7.69,100000000000001738,10000000000000002401
